SubjectID,TrialIndex,MasterTrialID,TotalTrials,ComparisonType,Scene,LeftMetric,LeftLevel,LeftVideo,RightMetric,RightLevel,RightVideo,ChosenSide,ChosenMetric,ChosenLevel,ChosenVideo,RejectedMetric,RejectedLevel,RejectedVideo,ResponseTime_sec,PresentationFPS
Jorge,360,621,720,INTER-DISTORTION,subway,noise_colors,level1,subway_noise_colors_level1.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,LEFT,noise_colors,level1,subway_noise_colors_level1.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,3.1333,240.0
Jorge,361,482,720,INTRA-DISTORTION,pink_room,dlss_rr,level1,pink_room_dlss_rr_level1.mp4,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,LEFT,dlss_rr,level1,pink_room_dlss_rr_level1.mp4,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,4.875,239.99
Jorge,362,495,720,INTRA-DISTORTION,pink_room,noise_colors,level2,pink_room_noise_colors_level2.mp4,noise_colors,level0,pink_room_noise_colors_level0.mp4,RIGHT,noise_colors,level0,pink_room_noise_colors_level0.mp4,noise_colors,level2,pink_room_noise_colors_level2.mp4,3.6042,239.99
Jorge,363,488,720,INTRA-DISTORTION,pink_room,motion_noise,level1,pink_room_motion_noise_level1.mp4,motion_noise,level2,pink_room_motion_noise_level2.mp4,LEFT,motion_noise,level1,pink_room_motion_noise_level1.mp4,motion_noise,level2,pink_room_motion_noise_level2.mp4,7.3042,239.98
Jorge,364,178,720,INTRA-DISTORTION,bistro_interior,restir,level0,bistro_interior_restir_level0.mp4,restir,level2,bistro_interior_restir_level2.mp4,LEFT,restir,level0,bistro_interior_restir_level0.mp4,restir,level2,bistro_interior_restir_level2.mp4,2.1042,240.0
Jorge,365,376,720,INTER-DISTORTION,landscape,motion_noise,level2,landscape_motion_noise_level2.mp4,restir,level2,landscape_restir_level2.mp4,LEFT,motion_noise,level2,landscape_motion_noise_level2.mp4,restir,level2,landscape_restir_level2.mp4,3.825,239.98
Jorge,366,281,720,INTER-DISTORTION,classroom,judder,level1,classroom_judder_level1.mp4,motion_resolution,level1,classroom_motion_resolution_level1.mp4,LEFT,judder,level1,classroom_judder_level1.mp4,motion_resolution,level1,classroom_motion_resolution_level1.mp4,2.7958,240.01
Jorge,367,229,720,INTER-DISTORTION,bistro_interior,noise_colors,level1,bistro_interior_noise_colors_level1.mp4,restir,level1,bistro_interior_restir_level1.mp4,LEFT,noise_colors,level1,bistro_interior_noise_colors_level1.mp4,restir,level1,bistro_interior_restir_level1.mp4,1.7667,239.98
Jorge,368,336,720,INTRA-DISTORTION,landscape,restir,level0,landscape_restir_level0.mp4,restir,level1,landscape_restir_level1.mp4,LEFT,restir,level0,landscape_restir_level0.mp4,restir,level1,landscape_restir_level1.mp4,5.6542,240.0
Jorge,369,327,720,INTRA-DISTORTION,landscape,motion_noise,level1,landscape_motion_noise_level1.mp4,motion_noise,level0,landscape_motion_noise_level0.mp4,LEFT,motion_noise,level1,landscape_motion_noise_level1.mp4,motion_noise,level0,landscape_motion_noise_level0.mp4,7.8,239.99
Jorge,370,257,720,INTRA-DISTORTION,classroom,restir,level1,classroom_restir_level1.mp4,restir,level2,classroom_restir_level2.mp4,LEFT,restir,level1,classroom_restir_level1.mp4,restir,level2,classroom_restir_level2.mp4,3.7167,239.99
Jorge,371,546,720,INTER-DISTORTION,pink_room,motion_resolution,level2,pink_room_motion_resolution_level2.mp4,stutter,level2,pink_room_stutter_level2.mp4,RIGHT,stutter,level2,pink_room_stutter_level2.mp4,motion_resolution,level2,pink_room_motion_resolution_level2.mp4,3.8542,239.98
Jorge,372,344,720,INTRA-DISTORTION,landscape,temporal-resolution-multiplexing,level0,landscape_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,LEFT,temporal-resolution-multiplexing,level0,landscape_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,3.9125,240.0
Jorge,373,335,720,INTRA-DISTORTION,landscape,noise_colors,level0,landscape_noise_colors_level0.mp4,noise_colors,level2,landscape_noise_colors_level2.mp4,LEFT,noise_colors,level0,landscape_noise_colors_level0.mp4,noise_colors,level2,landscape_noise_colors_level2.mp4,6.8708,239.98
Jorge,374,617,720,INTER-DISTORTION,subway,motion_noise,level1,subway_motion_noise_level1.mp4,stutter,level1,subway_stutter_level1.mp4,RIGHT,stutter,level1,subway_stutter_level1.mp4,motion_noise,level1,subway_motion_noise_level1.mp4,2.0167,239.99
Jorge,375,378,720,INTER-DISTORTION,landscape,stutter,level2,landscape_stutter_level2.mp4,motion_noise,level2,landscape_motion_noise_level2.mp4,RIGHT,motion_noise,level2,landscape_motion_noise_level2.mp4,stutter,level2,landscape_stutter_level2.mp4,3.675,239.99
Jorge,376,519,720,INTER-DISTORTION,pink_room,judder,level1,pink_room_judder_level1.mp4,motion_noise,level1,pink_room_motion_noise_level1.mp4,LEFT,judder,level1,pink_room_judder_level1.mp4,motion_noise,level1,pink_room_motion_noise_level1.mp4,4.275,240.01
Jorge,377,267,720,INTER-DISTORTION,classroom,motion_noise,level1,classroom_motion_noise_level1.mp4,dlss_rr,level1,classroom_dlss_rr_level1.mp4,RIGHT,dlss_rr,level1,classroom_dlss_rr_level1.mp4,motion_noise,level1,classroom_motion_noise_level1.mp4,4.4125,239.99
Jorge,378,186,720,INTER-DISTORTION,bistro_interior,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,judder,level2,bistro_interior_judder_level2.mp4,RIGHT,judder,level2,bistro_interior_judder_level2.mp4,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,4.8667,240.0
Jorge,379,407,720,INTRA-DISTORTION,marbles,motion_noise,level1,marbles_motion_noise_level1.mp4,motion_noise,level0,marbles_motion_noise_level0.mp4,RIGHT,motion_noise,level0,marbles_motion_noise_level0.mp4,motion_noise,level1,marbles_motion_noise_level1.mp4,11.2292,239.99
Jorge,380,630,720,INTER-DISTORTION,subway,noise_colors,level2,subway_noise_colors_level2.mp4,restir,level2,subway_restir_level2.mp4,LEFT,noise_colors,level2,subway_noise_colors_level2.mp4,restir,level2,subway_restir_level2.mp4,5.3792,240.0
Jorge,381,161,720,INTRA-DISTORTION,bistro_interior,dlss_rr,level0,bistro_interior_dlss_rr_level0.mp4,dlss_rr,level1,bistro_interior_dlss_rr_level1.mp4,LEFT,dlss_rr,level0,bistro_interior_dlss_rr_level0.mp4,dlss_rr,level1,bistro_interior_dlss_rr_level1.mp4,11.3292,240.0
Jorge,382,389,720,INTER-DISTORTION,landscape,noise_colors,level1,landscape_noise_colors_level1.mp4,restir,level1,landscape_restir_level1.mp4,RIGHT,restir,level1,landscape_restir_level1.mp4,noise_colors,level1,landscape_noise_colors_level1.mp4,5.5417,240.0
Jorge,383,558,720,INTER-DISTORTION,pink_room,restir,level2,pink_room_restir_level2.mp4,temporal-resolution-multiplexing,level2,pink_room_temporal-resolution-multiplexing_level2.mp4,RIGHT,temporal-resolution-multiplexing,level2,pink_room_temporal-resolution-multiplexing_level2.mp4,restir,level2,pink_room_restir_level2.mp4,3.25,240.07
Jorge,384,235,720,INTER-DISTORTION,bistro_interior,stutter,level1,bistro_interior_stutter_level1.mp4,restir,level1,bistro_interior_restir_level1.mp4,LEFT,stutter,level1,bistro_interior_stutter_level1.mp4,restir,level1,bistro_interior_restir_level1.mp4,6.6167,239.99
Jorge,385,39,720,INTER-DISTORTION,attic,motion_noise,level1,attic_motion_noise_level1.mp4,judder,level1,attic_judder_level1.mp4,LEFT,motion_noise,level1,attic_motion_noise_level1.mp4,judder,level1,attic_judder_level1.mp4,4.4333,239.97
Jorge,386,550,720,INTER-DISTORTION,pink_room,noise_colors,level2,pink_room_noise_colors_level2.mp4,restir,level2,pink_room_restir_level2.mp4,LEFT,noise_colors,level2,pink_room_noise_colors_level2.mp4,restir,level2,pink_room_restir_level2.mp4,4.775,240.0
Jorge,387,577,720,INTRA-DISTORTION,subway,restir,level1,subway_restir_level1.mp4,restir,level2,subway_restir_level2.mp4,LEFT,restir,level1,subway_restir_level1.mp4,restir,level2,subway_restir_level2.mp4,4.2917,240.06
Jorge,388,664,720,INTRA-DISTORTION,zeroday,temporal-resolution-multiplexing,level2,zeroday_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level0,zeroday_temporal-resolution-multiplexing_level0.mp4,RIGHT,temporal-resolution-multiplexing,level0,zeroday_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,zeroday_temporal-resolution-multiplexing_level2.mp4,2.2583,239.99
Jorge,389,673,720,INTER-DISTORTION,zeroday,dlss_rr,level1,zeroday_dlss_rr_level1.mp4,restir,level1,zeroday_restir_level1.mp4,LEFT,dlss_rr,level1,zeroday_dlss_rr_level1.mp4,restir,level1,zeroday_restir_level1.mp4,4.8125,239.99
Jorge,390,719,720,INTER-DISTORTION,zeroday,stutter,level1,zeroday_stutter_level1.mp4,temporal-resolution-multiplexing,level1,zeroday_temporal-resolution-multiplexing_level1.mp4,LEFT,stutter,level1,zeroday_stutter_level1.mp4,temporal-resolution-multiplexing,level1,zeroday_temporal-resolution-multiplexing_level1.mp4,3.8083,239.99
Jorge,391,65,720,INTER-DISTORTION,attic,motion_resolution,level1,attic_motion_resolution_level1.mp4,stutter,level1,attic_stutter_level1.mp4,RIGHT,stutter,level1,attic_stutter_level1.mp4,motion_resolution,level1,attic_motion_resolution_level1.mp4,3.5583,239.99
Jorge,392,373,720,INTER-DISTORTION,landscape,motion_noise,level1,landscape_motion_noise_level1.mp4,noise_colors,level1,landscape_noise_colors_level1.mp4,RIGHT,noise_colors,level1,landscape_noise_colors_level1.mp4,motion_noise,level1,landscape_motion_noise_level1.mp4,6.4083,240.0
Jorge,393,2,720,INTRA-DISTORTION,attic,dlss_rr,level1,attic_dlss_rr_level1.mp4,dlss_rr,level2,attic_dlss_rr_level2.mp4,LEFT,dlss_rr,level1,attic_dlss_rr_level1.mp4,dlss_rr,level2,attic_dlss_rr_level2.mp4,4.6375,239.98
Jorge,394,77,720,INTER-DISTORTION,attic,temporal-resolution-multiplexing,level1,attic_temporal-resolution-multiplexing_level1.mp4,restir,level1,attic_restir_level1.mp4,RIGHT,restir,level1,attic_restir_level1.mp4,temporal-resolution-multiplexing,level1,attic_temporal-resolution-multiplexing_level1.mp4,7.5542,239.99
Jorge,395,174,720,INTRA-DISTORTION,bistro_interior,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,noise_colors,level1,bistro_interior_noise_colors_level1.mp4,LEFT,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,noise_colors,level1,bistro_interior_noise_colors_level1.mp4,2.8708,239.99
Jorge,396,133,720,INTER-DISTORTION,bistro_exterior,motion_noise,level1,bistro_exterior_motion_noise_level1.mp4,noise_colors,level1,bistro_exterior_noise_colors_level1.mp4,LEFT,motion_noise,level1,bistro_exterior_motion_noise_level1.mp4,noise_colors,level1,bistro_exterior_noise_colors_level1.mp4,5.5,240.0
Jorge,397,461,720,INTER-DISTORTION,marbles,noise_colors,level1,marbles_noise_colors_level1.mp4,motion_resolution,level1,marbles_motion_resolution_level1.mp4,LEFT,noise_colors,level1,marbles_noise_colors_level1.mp4,motion_resolution,level1,marbles_motion_resolution_level1.mp4,4.5167,240.0
Jorge,398,4,720,INTRA-DISTORTION,attic,judder,level0,attic_judder_level0.mp4,judder,level1,attic_judder_level1.mp4,LEFT,judder,level0,attic_judder_level0.mp4,judder,level1,attic_judder_level1.mp4,5.2042,240.01
Jorge,399,113,720,INTER-DISTORTION,bistro_exterior,restir,level1,bistro_exterior_restir_level1.mp4,dlss_rr,level1,bistro_exterior_dlss_rr_level1.mp4,LEFT,restir,level1,bistro_exterior_restir_level1.mp4,dlss_rr,level1,bistro_exterior_dlss_rr_level1.mp4,13.1625,239.99
Jorge,400,403,720,INTRA-DISTORTION,marbles,dlss_rr,level2,marbles_dlss_rr_level2.mp4,dlss_rr,level0,marbles_dlss_rr_level0.mp4,LEFT,dlss_rr,level2,marbles_dlss_rr_level2.mp4,dlss_rr,level0,marbles_dlss_rr_level0.mp4,5.5792,240.0
Jorge,401,684,720,INTER-DISTORTION,zeroday,judder,level2,zeroday_judder_level2.mp4,noise_colors,level2,zeroday_noise_colors_level2.mp4,LEFT,judder,level2,zeroday_judder_level2.mp4,noise_colors,level2,zeroday_noise_colors_level2.mp4,8.725,239.99
Jorge,402,177,720,INTRA-DISTORTION,bistro_interior,restir,level2,bistro_interior_restir_level2.mp4,restir,level1,bistro_interior_restir_level1.mp4,RIGHT,restir,level1,bistro_interior_restir_level1.mp4,restir,level2,bistro_interior_restir_level2.mp4,4.0583,239.99
Jorge,403,589,720,INTER-DISTORTION,subway,motion_resolution,level1,subway_motion_resolution_level1.mp4,dlss_rr,level1,subway_dlss_rr_level1.mp4,LEFT,motion_resolution,level1,subway_motion_resolution_level1.mp4,dlss_rr,level1,subway_dlss_rr_level1.mp4,3.1917,239.98
Jorge,404,597,720,INTER-DISTORTION,subway,dlss_rr,level1,subway_dlss_rr_level1.mp4,temporal-resolution-multiplexing,level1,subway_temporal-resolution-multiplexing_level1.mp4,LEFT,dlss_rr,level1,subway_dlss_rr_level1.mp4,temporal-resolution-multiplexing,level1,subway_temporal-resolution-multiplexing_level1.mp4,8.7792,240.0
Jorge,405,241,720,INTRA-DISTORTION,classroom,dlss_rr,level0,classroom_dlss_rr_level0.mp4,dlss_rr,level1,classroom_dlss_rr_level1.mp4,RIGHT,dlss_rr,level1,classroom_dlss_rr_level1.mp4,dlss_rr,level0,classroom_dlss_rr_level0.mp4,6.8875,239.99
Jorge,406,1,720,INTRA-DISTORTION,attic,dlss_rr,level1,attic_dlss_rr_level1.mp4,dlss_rr,level0,attic_dlss_rr_level0.mp4,LEFT,dlss_rr,level1,attic_dlss_rr_level1.mp4,dlss_rr,level0,attic_dlss_rr_level0.mp4,5.4167,240.0
Jorge,407,40,720,INTER-DISTORTION,attic,motion_noise,level2,attic_motion_noise_level2.mp4,judder,level2,attic_judder_level2.mp4,LEFT,motion_noise,level2,attic_motion_noise_level2.mp4,judder,level2,attic_judder_level2.mp4,2.6,239.98
Jorge,408,576,720,INTRA-DISTORTION,subway,restir,level0,subway_restir_level0.mp4,restir,level1,subway_restir_level1.mp4,LEFT,restir,level0,subway_restir_level0.mp4,restir,level1,subway_restir_level1.mp4,3.1958,239.99
Jorge,409,500,720,INTRA-DISTORTION,pink_room,stutter,level1,pink_room_stutter_level1.mp4,stutter,level2,pink_room_stutter_level2.mp4,LEFT,stutter,level1,pink_room_stutter_level1.mp4,stutter,level2,pink_room_stutter_level2.mp4,3.0167,239.96
Jorge,410,63,720,INTER-DISTORTION,attic,motion_resolution,level1,attic_motion_resolution_level1.mp4,restir,level1,attic_restir_level1.mp4,LEFT,motion_resolution,level1,attic_motion_resolution_level1.mp4,restir,level1,attic_restir_level1.mp4,9.7958,239.99
Jorge,411,282,720,INTER-DISTORTION,classroom,judder,level2,classroom_judder_level2.mp4,motion_resolution,level2,classroom_motion_resolution_level2.mp4,LEFT,judder,level2,classroom_judder_level2.mp4,motion_resolution,level2,classroom_motion_resolution_level2.mp4,2.5917,239.98
Jorge,412,568,720,INTRA-DISTORTION,subway,motion_noise,level2,subway_motion_noise_level2.mp4,motion_noise,level1,subway_motion_noise_level1.mp4,RIGHT,motion_noise,level1,subway_motion_noise_level1.mp4,motion_noise,level2,subway_motion_noise_level2.mp4,2.9625,239.99
Jorge,413,388,720,INTER-DISTORTION,landscape,motion_resolution,level2,landscape_motion_resolution_level2.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,LEFT,motion_resolution,level2,landscape_motion_resolution_level2.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,10.3083,239.99
Jorge,414,420,720,INTRA-DISTORTION,marbles,stutter,level1,marbles_stutter_level1.mp4,stutter,level2,marbles_stutter_level2.mp4,LEFT,stutter,level1,marbles_stutter_level1.mp4,stutter,level2,marbles_stutter_level2.mp4,2.1708,239.99
Jorge,415,670,720,INTER-DISTORTION,zeroday,motion_resolution,level2,zeroday_motion_resolution_level2.mp4,dlss_rr,level2,zeroday_dlss_rr_level2.mp4,RIGHT,dlss_rr,level2,zeroday_dlss_rr_level2.mp4,motion_resolution,level2,zeroday_motion_resolution_level2.mp4,2.8125,239.97
Jorge,416,283,720,INTER-DISTORTION,classroom,judder,level1,classroom_judder_level1.mp4,noise_colors,level1,classroom_noise_colors_level1.mp4,LEFT,judder,level1,classroom_judder_level1.mp4,noise_colors,level1,classroom_noise_colors_level1.mp4,2.3833,239.99
Jorge,417,251,720,INTRA-DISTORTION,classroom,motion_resolution,level2,classroom_motion_resolution_level2.mp4,motion_resolution,level1,classroom_motion_resolution_level1.mp4,RIGHT,motion_resolution,level1,classroom_motion_resolution_level1.mp4,motion_resolution,level2,classroom_motion_resolution_level2.mp4,6.5792,239.99
Jorge,418,369,720,INTER-DISTORTION,landscape,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,judder,level1,landscape_judder_level1.mp4,RIGHT,judder,level1,landscape_judder_level1.mp4,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,2.1667,239.99
Jorge,419,446,720,INTER-DISTORTION,marbles,judder,level2,marbles_judder_level2.mp4,restir,level2,marbles_restir_level2.mp4,RIGHT,restir,level2,marbles_restir_level2.mp4,judder,level2,marbles_judder_level2.mp4,9.7833,240.0
Jorge,420,716,720,INTER-DISTORTION,zeroday,restir,level2,zeroday_restir_level2.mp4,stutter,level2,zeroday_stutter_level2.mp4,LEFT,restir,level2,zeroday_restir_level2.mp4,stutter,level2,zeroday_stutter_level2.mp4,5.2833,239.99
Jorge,421,49,720,INTER-DISTORTION,attic,temporal-resolution-multiplexing,level1,attic_temporal-resolution-multiplexing_level1.mp4,judder,level1,attic_judder_level1.mp4,RIGHT,judder,level1,attic_judder_level1.mp4,temporal-resolution-multiplexing,level1,attic_temporal-resolution-multiplexing_level1.mp4,2.1292,239.96
Jorge,422,137,720,INTER-DISTORTION,bistro_exterior,stutter,level1,bistro_exterior_stutter_level1.mp4,motion_noise,level1,bistro_exterior_motion_noise_level1.mp4,LEFT,stutter,level1,bistro_exterior_stutter_level1.mp4,motion_noise,level1,bistro_exterior_motion_noise_level1.mp4,5.225,240.0
Jorge,423,570,720,INTRA-DISTORTION,subway,motion_resolution,level1,subway_motion_resolution_level1.mp4,motion_resolution,level0,subway_motion_resolution_level0.mp4,RIGHT,motion_resolution,level0,subway_motion_resolution_level0.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,3.3083,239.98
Jorge,424,399,720,INTER-DISTORTION,landscape,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,stutter,level1,landscape_stutter_level1.mp4,RIGHT,stutter,level1,landscape_stutter_level1.mp4,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,3.5375,239.98
Jorge,425,713,720,INTER-DISTORTION,zeroday,noise_colors,level1,zeroday_noise_colors_level1.mp4,temporal-resolution-multiplexing,level1,zeroday_temporal-resolution-multiplexing_level1.mp4,LEFT,noise_colors,level1,zeroday_noise_colors_level1.mp4,temporal-resolution-multiplexing,level1,zeroday_temporal-resolution-multiplexing_level1.mp4,5.1125,239.99
Jorge,426,315,720,INTER-DISTORTION,classroom,restir,level1,classroom_restir_level1.mp4,stutter,level1,classroom_stutter_level1.mp4,RIGHT,stutter,level1,classroom_stutter_level1.mp4,restir,level1,classroom_restir_level1.mp4,2.2625,239.99
Jorge,427,410,720,INTRA-DISTORTION,marbles,motion_resolution,level1,marbles_motion_resolution_level1.mp4,motion_resolution,level0,marbles_motion_resolution_level0.mp4,RIGHT,motion_resolution,level0,marbles_motion_resolution_level0.mp4,motion_resolution,level1,marbles_motion_resolution_level1.mp4,2.2708,239.96
Jorge,428,290,720,INTER-DISTORTION,classroom,judder,level2,classroom_judder_level2.mp4,temporal-resolution-multiplexing,level2,classroom_temporal-resolution-multiplexing_level2.mp4,LEFT,judder,level2,classroom_judder_level2.mp4,temporal-resolution-multiplexing,level2,classroom_temporal-resolution-multiplexing_level2.mp4,3.9833,239.98
Jorge,429,435,720,INTER-DISTORTION,marbles,dlss_rr,level1,marbles_dlss_rr_level1.mp4,stutter,level1,marbles_stutter_level1.mp4,RIGHT,stutter,level1,marbles_stutter_level1.mp4,dlss_rr,level1,marbles_dlss_rr_level1.mp4,3.0042,239.97
Jorge,430,215,720,INTER-DISTORTION,bistro_interior,motion_noise,level1,bistro_interior_motion_noise_level1.mp4,restir,level1,bistro_interior_restir_level1.mp4,LEFT,motion_noise,level1,bistro_interior_motion_noise_level1.mp4,restir,level1,bistro_interior_restir_level1.mp4,1.7833,240.03
Jorge,431,487,720,INTRA-DISTORTION,pink_room,motion_noise,level0,pink_room_motion_noise_level0.mp4,motion_noise,level1,pink_room_motion_noise_level1.mp4,LEFT,motion_noise,level0,pink_room_motion_noise_level0.mp4,motion_noise,level1,pink_room_motion_noise_level1.mp4,4.3958,240.0
Jorge,432,94,720,INTRA-DISTORTION,bistro_exterior,noise_colors,level1,bistro_exterior_noise_colors_level1.mp4,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,LEFT,noise_colors,level1,bistro_exterior_noise_colors_level1.mp4,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,3.9292,239.99
Jorge,433,603,720,INTER-DISTORTION,subway,noise_colors,level1,subway_noise_colors_level1.mp4,judder,level1,subway_judder_level1.mp4,RIGHT,judder,level1,subway_judder_level1.mp4,noise_colors,level1,subway_noise_colors_level1.mp4,1.75,240.03
Jorge,434,573,720,INTRA-DISTORTION,subway,noise_colors,level0,subway_noise_colors_level0.mp4,noise_colors,level1,subway_noise_colors_level1.mp4,LEFT,noise_colors,level0,subway_noise_colors_level0.mp4,noise_colors,level1,subway_noise_colors_level1.mp4,3.0417,239.98
Jorge,435,304,720,INTER-DISTORTION,classroom,motion_resolution,level2,classroom_motion_resolution_level2.mp4,restir,level2,classroom_restir_level2.mp4,RIGHT,restir,level2,classroom_restir_level2.mp4,motion_resolution,level2,classroom_motion_resolution_level2.mp4,1.7833,239.97
Jorge,436,474,720,INTER-DISTORTION,marbles,temporal-resolution-multiplexing,level2,marbles_temporal-resolution-multiplexing_level2.mp4,noise_colors,level2,marbles_noise_colors_level2.mp4,RIGHT,noise_colors,level2,marbles_noise_colors_level2.mp4,temporal-resolution-multiplexing,level2,marbles_temporal-resolution-multiplexing_level2.mp4,2.0708,239.98
Jorge,437,595,720,INTER-DISTORTION,subway,stutter,level1,subway_stutter_level1.mp4,dlss_rr,level1,subway_dlss_rr_level1.mp4,LEFT,stutter,level1,subway_stutter_level1.mp4,dlss_rr,level1,subway_dlss_rr_level1.mp4,3.1708,239.97
Jorge,438,386,720,INTER-DISTORTION,landscape,stutter,level2,landscape_stutter_level2.mp4,motion_resolution,level2,landscape_motion_resolution_level2.mp4,LEFT,stutter,level2,landscape_stutter_level2.mp4,motion_resolution,level2,landscape_motion_resolution_level2.mp4,2.7708,239.99
Jorge,439,394,720,INTER-DISTORTION,landscape,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,noise_colors,level2,landscape_noise_colors_level2.mp4,RIGHT,noise_colors,level2,landscape_noise_colors_level2.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,2.9125,239.96
Jorge,440,522,720,INTER-DISTORTION,pink_room,motion_resolution,level2,pink_room_motion_resolution_level2.mp4,judder,level2,pink_room_judder_level2.mp4,RIGHT,judder,level2,pink_room_judder_level2.mp4,motion_resolution,level2,pink_room_motion_resolution_level2.mp4,4.1458,240.0
Jorge,441,631,720,INTER-DISTORTION,subway,noise_colors,level1,subway_noise_colors_level1.mp4,stutter,level1,subway_stutter_level1.mp4,RIGHT,stutter,level1,subway_stutter_level1.mp4,noise_colors,level1,subway_noise_colors_level1.mp4,1.5292,239.88
Jorge,442,669,720,INTER-DISTORTION,zeroday,dlss_rr,level1,zeroday_dlss_rr_level1.mp4,motion_resolution,level1,zeroday_motion_resolution_level1.mp4,LEFT,dlss_rr,level1,zeroday_dlss_rr_level1.mp4,motion_resolution,level1,zeroday_motion_resolution_level1.mp4,2.2417,240.0
Jorge,443,322,720,INTRA-DISTORTION,landscape,dlss_rr,level2,landscape_dlss_rr_level2.mp4,dlss_rr,level1,landscape_dlss_rr_level1.mp4,RIGHT,dlss_rr,level1,landscape_dlss_rr_level1.mp4,dlss_rr,level2,landscape_dlss_rr_level2.mp4,2.4667,239.98
Jorge,444,614,720,INTER-DISTORTION,subway,motion_noise,level2,subway_motion_noise_level2.mp4,noise_colors,level2,subway_noise_colors_level2.mp4,LEFT,motion_noise,level2,subway_motion_noise_level2.mp4,noise_colors,level2,subway_noise_colors_level2.mp4,2.7,240.19
Jorge,445,544,720,INTER-DISTORTION,pink_room,restir,level2,pink_room_restir_level2.mp4,motion_resolution,level2,pink_room_motion_resolution_level2.mp4,LEFT,restir,level2,pink_room_restir_level2.mp4,motion_resolution,level2,pink_room_motion_resolution_level2.mp4,2.4583,240.0
Jorge,446,425,720,INTER-DISTORTION,marbles,judder,level1,marbles_judder_level1.mp4,dlss_rr,level1,marbles_dlss_rr_level1.mp4,LEFT,judder,level1,marbles_judder_level1.mp4,dlss_rr,level1,marbles_dlss_rr_level1.mp4,5.0375,239.99
Jorge,447,200,720,INTER-DISTORTION,bistro_interior,judder,level2,bistro_interior_judder_level2.mp4,motion_noise,level2,bistro_interior_motion_noise_level2.mp4,RIGHT,motion_noise,level2,bistro_interior_motion_noise_level2.mp4,judder,level2,bistro_interior_judder_level2.mp4,2.5167,240.12
Jorge,448,574,720,INTRA-DISTORTION,subway,noise_colors,level1,subway_noise_colors_level1.mp4,noise_colors,level2,subway_noise_colors_level2.mp4,LEFT,noise_colors,level1,subway_noise_colors_level1.mp4,noise_colors,level2,subway_noise_colors_level2.mp4,3.2792,240.01
Jorge,449,452,720,INTER-DISTORTION,marbles,motion_resolution,level2,marbles_motion_resolution_level2.mp4,motion_noise,level2,marbles_motion_noise_level2.mp4,RIGHT,motion_noise,level2,marbles_motion_noise_level2.mp4,motion_resolution,level2,marbles_motion_resolution_level2.mp4,1.8125,239.96
Jorge,450,507,720,INTER-DISTORTION,pink_room,dlss_rr,level1,pink_room_dlss_rr_level1.mp4,motion_noise,level1,pink_room_motion_noise_level1.mp4,RIGHT,motion_noise,level1,pink_room_motion_noise_level1.mp4,dlss_rr,level1,pink_room_dlss_rr_level1.mp4,2.6292,240.0
Jorge,451,671,720,INTER-DISTORTION,zeroday,dlss_rr,level1,zeroday_dlss_rr_level1.mp4,noise_colors,level1,zeroday_noise_colors_level1.mp4,RIGHT,noise_colors,level1,zeroday_noise_colors_level1.mp4,dlss_rr,level1,zeroday_dlss_rr_level1.mp4,2.9375,239.97
Jorge,452,584,720,INTRA-DISTORTION,subway,temporal-resolution-multiplexing,level0,subway_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,subway_temporal-resolution-multiplexing_level2.mp4,LEFT,temporal-resolution-multiplexing,level0,subway_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,subway_temporal-resolution-multiplexing_level2.mp4,2.325,239.99
Jorge,453,57,720,INTER-DISTORTION,attic,stutter,level1,attic_stutter_level1.mp4,motion_noise,level1,attic_motion_noise_level1.mp4,LEFT,stutter,level1,attic_stutter_level1.mp4,motion_noise,level1,attic_motion_noise_level1.mp4,8.1375,240.0
